,longitude,latitude,name
1980,-8838975.20878,5413207.53535,870134
1981,-8838979.71722,5413217.66047,870135
1982,-8838983.57889,5413226.51457,870136
1983,-8838957.71158,5413140.89296,870131
1984,-8839434.57756,5413178.73422,778251
1985,-8839438.26558,5413192.50772,778255
1986,-8839440.94615,5413199.15828,778257
1987,-8839444.39928,5413211.99163,778261
1988,-8839442.72281,5413205.75961,778259
1989,-8839447.28468,5413218.70068,778263
1990,-8839441.5495,5413228.47189,778265
1991,-8839038.4505,5412902.30978,864229
1992,-8839030.45998,5412904.49784,864228
1993,-8839089.73984,5413089.8432,8106392
1994,-8839192.4098,5413280.73805,860064
1995,-8839197.78431,5413293.56074,860067
1996,-8839200.00513,5413300.82381,860068
1997,-8839402.71125,5413085.90708,877771
1998,-8839395.56787,5413087.79512,877770
1999,-8839345.80361,5413098.2017,778228
2000,-8839343.78761,5413110.33939,778230
2001,-8839351.51875,5413118.2409,778232
2002,-8839146.68421,5413115.10184,860025
2003,-8839148.62006,5413122.82794,860027
2004,-8839193.57866,5413286.97166,860066
2005,-8839301.98269,5412977.99512,12601363
2006,-8839300.22607,5412969.28282,12601361
2007,-8839353.55479,5413126.30553,778234
2008,-8839349.10089,5413138.6833,778236
2009,-8839086.5394,5413076.63457,8106320
2010,-8839200.6185,5413309.31176,860069
2011,-8839203.17217,5413316.40558,860070
2012,-8838994.42141,5413249.81626,870138
2013,-8839484.38858,5412857.37311,2812428
2014,-8839484.98192,5412864.41118,2812430
2015,-8839487.89181,5412870.80146,2812432
2016,-8839481.8928,5412848.73786,2812425
2017,-8839490.04695,5412877.77338,2812434
2018,-8839339.32148,5413096.19825,778227
2019,-8839112.83529,5413204.9456,859998
2020,-8838986.34741,5413236.9013,870137
2021,-8839490.28852,5412883.89286,2812436
2022,-8839490.726,5412888.66596,2812438
2023,-8839483.76297,5412895.27322,2812440
2024,-8839501.91695,5412918.04167,2812445
2025,-8839496.04262,5412905.38568,2812443
2026,-8839487.0981,5412903.39766,2812442
2027,-8839498.64082,5412911.02818,2812444
2028,-8839358.32594,5413159.68893,778243
2029,-8839353.03381,5413143.3242,778239
2030,-8839353.44569,5413156.73912,778241
2031,-8839360.39537,5413175.31354,778246
2032,-8839359.74638,5413185.55865,778248
2033,-8839372.50916,5413225.21584,778258
2034,-8839111.30242,5413211.75928,859999
2035,-8839114.4639,5413222.71995,860001
2036,-8839495.14761,5412931.88865,2812447
2037,-8839486.27767,5412930.03602,2812446
2038,-8839497.5087,5412940.26085,2812448
2039,-8839408.65571,5412853.74329,2812411
2040,-8839415.43172,5412862.27083,2812413
2041,-8839417.15272,5412869.8967,2812415
2042,-8839525.14265,5413044.54863,877791
2043,-8839517.56513,5413046.79058,877790
2044,-8839485.63202,5413057.65566,877789
2045,-8839478.3072,5413060.08072,877788
2046,-8839471.85401,5413061.52868,877786
2047,-8839376.38085,5413235.7226,778262
2048,-8839372.28652,5413231.83873,778260
2049,-8839361.67443,5413194.7651,778250
2050,-8839365.42478,5413209.07258,778254
2051,-8839363.89637,5413202.23429,778252
2052,-8839369.57811,5413216.40021,778256
2053,-8839117.02647,5413228.96738,860002
2054,-8839122.70822,5413245.40766,860006
2055,-8839421.53649,5412887.57963,2812419
2056,-8839419.05963,5412878.22884,2812417
2057,-8839437.42066,5412939.17759,2812429
2058,-8839424.43191,5412900.02632,2812420
2059,-8839429.10732,5412909.36482,2812422
2060,-8839426.07387,5412919.16032,2812424
2061,-8839432.98236,5412921.15297,2812426
2062,-8839124.35463,5413250.50717,860008
2063,-8839125.70828,5413257.68865,860010
2064,-8839435.3234,5412932.08407,2812427
2065,-8839499.98333,5412946.95893,2812449
2066,-8839501.58856,5412954.73105,2812450
2067,-8839505.41795,5412967.84718,2812451
2068,-8839518.37442,5412987.98304,2812454
2069,-8839513.84483,5412973.41893,2812452
2070,-8839509.89967,5412984.0485,2812453
2071,-8839150.66388,5413130.82024,860029
2072,-8839152.59639,5413137.41075,860030
2073,-8839127.43707,5413265.05017,860012
2074,-8839127.79774,5413272.88411,860014
2075,-8839522.31402,5413002.57949,2812456
2076,-8839515.45229,5413000.74839,2812455
2077,-8839471.92748,5413006.88949,877787
2078,-8839439.70271,5412946.31882,2812431
2079,-8839442.0382,5412956.20207,2812433
2080,-8839444.95922,5412965.74989,2812437
2081,-8839464.81528,5413063.5629,877784
2082,-8839457.66968,5413065.75254,877782
2083,-8839450.78679,5413067.40977,877780
2084,-8839442.04376,5413068.34687,877778
2085,-8839433.82059,5413070.13797,877776
2086,-8839432.6317,5413077.71785,877775
2087,-8839130.46719,5413281.32741,860016
2088,-8839117.31701,5413236.05344,860004
2089,-8839437.23142,5412961.15217,2812435
2090,-8839452.78164,5412986.34583,2812463
2091,-8839448.72404,5412972.76497,2812439
2092,-8839450.61536,5412978.70601,2812441
2093,-8839464.18743,5413009.59305,877785
2094,-8839456.47077,5413012.32739,877783
2095,-8839448.30214,5413014.28928,877781
2096,-8839426.29428,5413079.46895,877774
2097,-8839420.50344,5413080.95538,877773
2098,-8839411.16151,5413083.60049,877772
2099,-8839410.67616,5413106.17091,778229
2100,-8839406.31577,5413111.53962,778231
2101,-8839455.14607,5413243.54728,778269
2102,-8839460.14654,5413259.89064,778274
2103,-8839441.47715,5413237.26907,778267
2104,-8839447.63311,5413249.8178,778271
2105,-8839460.64302,5413266.51663,778275
2106,-8839134.57933,5413290.51549,860018
2107,-8839137.41575,5413298.61873,860020
2108,-8839141.96204,5413306.05569,860022
2109,-8839023.89436,5412906.42586,864227
2110,-8839016.36471,5412909.10631,864226
2111,-8839010.3991,5412912.17914,864225
2112,-8839004.00824,5412913.72402,864224
2113,-8839440.7647,5413016.44505,877779
2114,-8839433.91633,5413017.56526,877777
2115,-8839419.87449,5413135.65502,778238
2116,-8839415.24137,5413117.46383,778233
2117,-8839416.7542,5413123.77427,778235
2118,-8839418.7201,5413129.9293,778237
2119,-8839154.40422,5413144.37979,860031
2120,-8839156.21093,5413151.07802,860032
2121,-8839157.56235,5413157.92705,860033
2122,-8839145.47083,5413313.96506,860024
2123,-8839144.40773,5413323.95026,860026
2124,-8838995.63257,5412915.27659,864223
2125,-8838970.52779,5412909.29711,870184
2126,-8838974.82361,5412916.95379,870185
2127,-8838983.32842,5412931.32394,870186
2128,-8838991.63954,5412940.67785,870187
2129,-8838977.4719,5412948.9085,870188
2130,-8839160.12715,5413164.75762,860034
2131,-8839161.42959,5413171.84055,860035
2132,-8839165.83673,5413180.95312,860036
2133,-8839145.6289,5413332.28589,860028
2134,-8838985.4613,5412961.98154,870189
2135,-8838979.23075,5412971.05852,870190
2136,-8838962.24451,5412985.81804,870192
2137,-8838965.10765,5412997.67092,870193
2138,-8838959.58954,5413005.857,870194
2139,-8839165.52615,5413185.95257,860038
2140,-8839167.43305,5413192.74008,860040
2141,-8838954.54343,5413013.70456,870195
2142,-8838953.00722,5413022.07222,870197
2143,-8838946.85682,5413025.62979,870198
2144,-8838925.8564,5413034.85301,2821215
2145,-8838924.19996,5413030.0906,870199
2146,-8839168.09317,5413199.03672,860042
2147,-8839172.67508,5413205.14256,860044
2148,-8839176.09816,5413220.88881,860048
2149,-8838931.40901,5413049.42645,2821216
2150,-8838934.67179,5413058.7851,2821217
2151,-8838940.93128,5413074.96195,2821219
2152,-8838937.94347,5413089.73241,2821220
2153,-8838948.28393,5413105.41692,870127
2154,-8836746.17847,5413672.39129,20101013
2155,-8836742.68415,5413885.65352,7754578
2156,-8837684.25557,5413007.19877,6345159
2157,-8836772.82501,5413120.00278,20054441
2158,-8836829.81169,5413145.87239,7730269
2159,-8836863.92332,5413217.03265,7730263
2160,-8836755.76975,5413145.9047,7730270
2161,-8836722.66111,5413153.76315,14210592
2162,-8836681.35379,5413158.93032,7730266
2163,-8836716.70329,5413227.15624,7730265
2164,-8836940.10258,5413482.27622,30074166
2165,-8837405.49598,5413786.04518,30068641
2166,-8837074.62885,5413684.49742,887510
2167,-8836855.68901,5413752.96113,7754573
2168,-8836600.26088,5413829.19512,7731367
2169,-8837610.47524,5413133.38997,857200
2170,-8837243.25673,5413430.22281,14121068
2171,-8837246.33694,5413440.7852,14121067
2172,-8837211.71658,5413496.04248,7762627
2173,-8836612.72755,5413053.39333,840672
2174,-8836606.68846,5413054.33966,2608472
2175,-8836600.9121,5413055.11673,2608473
2176,-8836951.53064,5413546.57436,30074167
2177,-8837315.73462,5413700.87696,14200326
2178,-8837318.23486,5413711.29654,30038036
2179,-8837312.11785,5413697.36683,30038035
2180,-8836912.17586,5413822.83957,20028148
2181,-8836877.89169,5413824.08452,30071224
2182,-8836529.88803,5413849.03277,7731370
2183,-8836491.63977,5413846.1366,7731372
2184,-8836570.95602,5413921.70502,7731368
2185,-8836526.42377,5413938.13269,7731371
2186,-8837188.33726,5413563.67537,7762621
2187,-8836594.59249,5413055.06287,2611557
2188,-8836591.85626,5413060.4808,2611558
2189,-8836587.61721,5413061.80719,2611560
2190,-8837317.25079,5413748.3784,30038037
2191,-8836996.32561,5413709.64073,887508
2192,-8837116.98258,5413883.83917,30067730
2193,-8836930.06157,5413884.8533,9879946
2194,-8837618.53254,5413453.01413,857201
2195,-8837440.71635,5413118.46248,816234
2196,-8836583.79116,5413060.86087,2611561
2197,-8836576.29824,5413061.36096,840677
2198,-8836568.29215,5413060.24383,840679
2199,-8837333.63257,5413809.07589,8140676
2200,-8836716.86359,5413013.66763,840655
2201,-8836558.69641,5413066.82197,840681
2202,-8836555.55386,5413071.41513,840683
2203,-8836737.37643,5413674.65647,20101012
2204,-8837257.96982,5413156.62987,7762726
2205,-8837274.88816,5413167.98594,13503105
2206,-8836710.08535,5413016.66663,840657
2207,-8836703.10895,5413017.09286,840659
2208,-8836694.25905,5413019.87336,840661
2209,-8836685.88672,5413028.66881,840662
2210,-8836768.95889,5413523.87668,7730178
2211,-8836720.9056,5413679.04989,20101011
2212,-8836711.67722,5413681.31661,20101010
2213,-8836681.02205,5413032.5649,2608361
2214,-8836675.55738,5412974.98228,840656
2215,-8836670.8096,5412974.70993,840658
2216,-8836548.18117,5413067.816,840685
2217,-8836537.78059,5413071.87214,840687
2218,-8837018.5973,5413774.36364,10924012
2219,-8837126.50485,5412990.93279,7792586
2220,-8837073.83403,5412899.61548,14604272
2221,-8837091.79877,5412968.68887,14604282
2222,-8837228.94661,5413046.22124,7792587
2223,-8836667.35536,5412978.01666,840660
2224,-8836672.49387,5413027.23778,840663
2225,-8836668.95391,5413036.18094,840664
2226,-8836524.91873,5413076.02061,840690
2227,-8836516.44732,5413078.12408,840692
2228,-8836508.25086,5413079.41047,840694
2229,-8837203.42995,5413845.0717,14171995
2230,-8836727.64934,5413791.02187,7754576
2231,-8837165.14607,5413151.03647,7762727
2232,-8836835.88416,5412888.49516,30032661
2233,-8836829.22837,5412891.85111,20199887
2234,-8836661.225,5413034.62989,840665
2235,-8836594.29304,5412952.3891,7641995
2236,-8836501.58283,5413081.21389,840696
2237,-8836494.3504,5413083.79591,840697
2238,-8836558.44037,5413416.0027,14043706
2239,-8837048.52999,5413182.77194,7762663
2240,-8836509.85832,5413021.06127,840678
2241,-8836489.77517,5413090.08632,840698
2242,-8836717.19087,5413569.68758,14189491
2243,-8836719.79352,5413609.7019,8566510
2244,-8837166.53645,5413821.016,14200347
2245,-8837162.72041,5413827.75165,7754854
2246,-8837164.05736,5413833.37316,14207210
2247,-8837165.61583,5413838.99314,14207209
2248,-8837177.54038,5413861.28686,7754746
2249,-8837167.84556,5413846.86295,7754748
2250,-8838448.11767,5412966.2469,6349959
2251,-8837267.21379,5413289.70301,20259071
2252,-8837309.55082,5413398.44494,768413
2253,-8836769.46428,5412916.04903,14191059
2254,-8836771.40124,5412921.91464,14191060
2255,-8836778.16501,5412944.48158,14191061
2256,-8836779.87599,5412950.81498,14191062
2257,-8836760.10119,5412942.78898,7730103
2258,-8836502.72719,5413023.13395,840680
2259,-8836499.7416,5413023.68175,840682
2260,-8836493.57673,5413025.31589,840684
2261,-8836589.95714,5413189.65177,7730267
2262,-8836669.17655,5413555.39031,7730193
2263,-8836586.24575,5413460.65125,6535344
2264,-8837162.08255,5413865.31103,7754826
2265,-8836538.42401,5413686.52716,7731527
2266,-8837398.77785,5413512.16163,768417
2267,-8837259.30788,5413534.65769,14191068
2268,-8836797.91642,5413018.15305,7730105
2269,-8836494.83687,5413229.34592,783056
2270,-8837141.09994,5413875.16449,30067728
2271,-8837281.19775,5413612.30715,14660557
2272,-8836657.66055,5413039.45385,2608386
2273,-8836652.56545,5413038.74449,840666
2274,-8836582.93288,5413569.08436,7730195
2275,-8837221.29562,5413722.11315,20079295
2276,-8836548.3025,5413733.69613,7731524
2277,-8836505.75397,5413757.99321,836565
2278,-8836979.87815,5413205.19026,7762665
2279,-8836646.66218,5413041.48037,840667
2280,-8836834.93572,5413825.32639,30079524
2281,-8836831.35012,5413848.19562,7754581
2282,-8836864.87065,5413906.90553,30079529
2283,-8837173.49948,5413297.60467,14671897
2284,-8837197.77938,5413346.72439,14671895
2285,-8836937.9697,5413209.37726,7754957
2286,-8836639.08578,5413046.48283,840668
2287,-8836632.47451,5413045.23799,840669
2288,-8836627.56421,5413049.94039,840670
2289,-8836507.07756,5413593.29328,762115
2290,-8836987.10167,5413646.81566,887502
2291,-8836858.56328,5413906.52388,30079530
2292,-8836845.97082,5413891.61362,30079531
2293,-8836846.31814,5413908.74142,30079532
2294,-8836838.15397,5413910.96511,30079533
2295,-8836791.83504,5413879.67188,7754577
2296,-8837790.00686,5412971.91251,7793101
2297,-8837160.42835,5413354.19677,7762637
2298,-8837005.74769,5413242.7902,30031708
2299,-8836618.83453,5413049.68496,840671
2300,-8836797.79731,5413239.99424,7730264
2301,-8836500.08224,5413594.09963,762116
2302,-8837452.16222,5413661.3716,8128877
2303,-8837430.72988,5413655.85792,14607233
2304,-8836895.71839,5413730.22447,7754570
2305,-8836718.6948,5413970.64801,7731590
2306,-8835533.68101,5410453.60887,30090995
2307,-8835869.74119,5412156.59301,30005061
2308,-8836559.90311,5413847.93401,30090998
2309,-8837161.30777,5413656.74429,30099987
2310,-8837148.39471,5413657.07822,30058319
2311,-8835589.81386,5411463.27692,14121104
2312,-8835526.19254,5411437.02125,806554
2313,-8836206.75316,5410002.85433,8087260
2314,-8835427.53564,5410985.77107,14074715
2315,-8835428.42175,5410988.22482,14074714
2316,-8835428.93493,5410990.66934,14074713
2317,-8835400.08648,5410964.28578,14074945
2318,-8835395.49901,5410965.33959,14074946
2319,-8835390.05215,5410966.66415,14074947
2320,-8835385.45465,5410968.29177,14074948
2321,-8835380.29833,5410969.33634,14074949
2322,-8835375.69972,5410970.96243,14074950
2323,-8835370.53895,5410972.29315,14074951
2324,-8835365.95148,5410973.34849,14074952
2325,-8835330.92035,5411241.46762,8351465
2326,-8834953.96806,5411094.90126,14069164
2327,-8834950.70862,5411103.57795,14069163
2328,-8834926.66807,5411100.1765,834577
2329,-8834916.76842,5411105.56713,834579
2330,-8834909.66513,5411107.69015,834581
2331,-8834926.5445,5411146.30307,834578
2332,-8834916.62037,5411154.55212,834580
2333,-8836113.26148,5411336.69931,30033339
2334,-8836241.988,5411682.2976,6624531
2335,-8835770.21711,5411806.20289,14198407
2336,-8836486.47009,5411056.26241,13501714
2337,-8835432.7877,5411003.67192,14074708
2338,-8835433.66824,5411006.31336,14074707
2339,-8835434.36732,5411008.7625,14074706
2340,-8835435.06196,5411011.39779,14074705
2341,-8835435.75436,5411014.2223,14074704
2342,-8835321.9903,5411244.52758,14068796
2343,-8835351.72262,5411260.84434,14016831
2344,-8835313.59458,5411247.58909,14068797
2345,-8835303.86526,5411250.64752,14068798
2346,-8835293.60271,5411254.23979,8351476
2347,-8835219.63759,5411002.1489,14074895
2348,-8834911.07221,5411156.20132,834582
2349,-8834901.54994,5411110.03163,834583
2350,-8834894.43106,5411112.09773,834585
2351,-8834890.40686,5411110.29316,834587
2352,-8836171.22443,5411389.65015,828035
2353,-8836151.15575,5411399.08558,828036
2354,-8836290.07691,5411825.91004,855387
2355,-8836244.93463,5411841.15546,855388
2356,-8836441.49813,5411877.12821,14245793
2357,-8835627.08362,5411537.68121,828063
2358,-8835626.14075,5411547.67219,14204843
2359,-8835620.61596,5411549.32607,3970968
2360,-8835615.92051,5411550.15071,14205653
2361,-8835610.67179,5411551.52766,14205652
2362,-8835961.02651,5411926.09268,8771572
2363,-8835948.84927,5411930.36064,14674803
2364,-8835938.20936,5411934.0024,14207927
2365,-8835929.08895,5411936.12408,14207926
2366,-8836465.08339,5410162.17249,30029170
2367,-8836305.53919,5411174.28557,887355
2368,-8836292.23873,5411131.3711,887349
2369,-8835648.74528,5411167.31186,30034000
2370,-8835429.62845,5410993.30616,14074712
2371,-8835430.32865,5410995.7553,14074711
2372,-8835431.21475,5410998.20905,14074710
2373,-8835432.09529,5411000.84895,14074709
2374,-8835436.63935,5411016.67452,14074703
2375,-8835438.20896,5411022.32662,14074701
2376,-8835437.14808,5411019.30827,14074702
2377,-8835439.08393,5411025.3419,14074700
2378,-8835440.6424,5411031.55399,14074698
2379,-8835210.18434,5411005.02264,14074896
2380,-8834882.3618,5411115.65302,834589
2381,-8834875.41101,5411117.74374,834591
2382,-8836464.48004,5411445.03518,7929443
2383,-8836123.16001,5411403.00714,828038
2384,-8836465.43961,5411938.99964,14189545
2385,-8836449.77474,5411929.19287,7762816
2386,-8836445.43216,5410172.35888,30029168
2387,-8836292.98457,5410118.28285,7929253
2388,-8836354.12569,5410267.55801,5866211
2389,-8836312.07364,5411257.96129,30071024
2390,-8836326.28357,5411281.74878,14243053
2391,-8835704.76125,5411235.83692,14203313
2392,-8835441.3337,5411034.37851,14074697
2393,-8835442.389,5411037.77071,14074696
2394,-8835442.71628,5411040.02755,14074695
2395,-8835439.76854,5411028.54025,14074699
2396,-8835451.56284,5411063.09912,6168206
2397,-8835443.41648,5411042.47516,14074694
2398,-8835443.92855,5411044.9197,14074693
2399,-8835000.75564,5411085.21077,14205248
2400,-8834991.83561,5411083.29544,14069162
2401,-8834981.2892,5411085.17846,14069166
2402,-8835036.62946,5411137.63557,14205562
2403,-8835044.16245,5411160.9766,8392946
2404,-8835040.66591,5411150.11837,14205563
2405,-8834902.67092,5411158.56281,834584
2406,-8834893.8188,5411158.57819,834586
2407,-8834889.08104,5411160.13354,834588
2408,-8834882.7414,5411162.08427,834590
2409,-8834888.48214,5411177.63782,854477
2410,-8834889.89367,5411182.17466,854479
2411,-8836250.65645,5411300.95481,14600363
2412,-8836241.85776,5411302.76865,14600362
2413,-8836152.26227,5411479.00482,877372
2414,-8836066.18002,5411313.90706,30033340
2415,-8836481.24476,5411985.30425,7762821
2416,-8836485.33909,5412020.1898,7762824
2417,-8835933.33801,5411335.58854,30034271
2418,-8836243.79806,5410307.07655,20232984
2419,-8835444.81132,5411047.56269,14074692
2420,-8835445.50484,5411050.19799,14074691
2421,-8835447.80581,5411059.66076,8351457
2422,-8835445.99576,5411069.81276,14074847
2423,-8835441.63871,5411076.16334,14074690
2424,-8835430.38876,5411084.48617,14074846
2425,-8835424.85173,5411086.3492,14074845
2426,-8835419.50617,5411088.41221,14074844
2427,-8835389.92747,5410996.39219,14074930
2428,-8835391.43919,5411000.79972,14074931
2429,-8835392.95313,5411004.52881,14074932
2430,-8835047.3896,5411172.10869,14205564
2431,-8835051.15665,5411183.51002,14205565
2432,-8835006.15352,5411090.37216,14205247
2433,-8835008.84412,5411099.05961,14205246
2434,-8835012.01227,5411109.51164,14205245
2435,-8835033.1318,5411126.77736,14205561
2436,-8835069.84163,5411220.70327,8392955
2437,-8834890.32225,5411185.31922,854481
2438,-8836307.47948,5411420.8088,8677277
2439,-8836404.0959,5411989.28607,7642515
2440,-8835607.24092,5411636.01913,760826
2441,-8836008.6668,5410950.44329,13502443
2442,-8835394.29676,5411008.76711,14074933
2443,-8835395.81182,5411012.83773,14074934
2444,-8835400.41933,5411030.32942,14074936
2445,-8835401.49134,5411033.93699,14074937
2446,-8835402.56334,5411038.14454,14074938
2447,-8835397.32465,5411017.70525,14074935
2448,-8835399.94511,5411026.36341,6168194
2449,-8835054.38269,5411194.91136,8392945
2450,-8835057.40056,5411223.93861,14205577
2451,-8835046.95768,5411216.91871,8392943
2452,-8835038.84249,5411219.62021,14205566
2453,-8835049.46682,5411225.91551,14205576
2454,-8834923.50214,5411220.72942,11272938
2455,-8834919.16179,5411222.0894,11272945
2456,-8834915.70198,5411223.16016,11272944
2457,-8834911.22249,5411224.83244,11272943
2458,-8836483.67931,5411521.97783,20138305
2459,-8836446.63998,5411505.41908,8676917
2460,-8836440.06545,5411507.20987,13499135
2461,-8836433.09351,5411508.59913,8677098
2462,-8836198.1604,5410322.54097,14676686
2463,-8836225.26002,5411142.197,887350
2464,-8836229.30092,5411158.92588,887351
2465,-8836231.94476,5411169.35797,887352
2466,-8836191.19403,5411142.04778,30037489
2467,-8836180.49957,5411144.91079,30037488
2468,-8836170.06559,5411147.6415,30037487
2469,-8836164.17902,5411160.9766,30037479
2470,-8835403.87135,5411043.1936,14074939
2471,-8835405.3018,5411047.88268,14074940
2472,-8835409.22915,5411063.03143,14074943
2473,-8835406.3727,5411052.69175,14074941
2474,-8835407.92004,5411058.46234,14074942
2475,-8835040.81062,5411228.61547,14205575
2476,-8835031.99078,5411221.60018,14205567
2477,-8835031.79374,5411231.13082,14205574
2478,-8835024.05481,5411224.48168,14205568
2479,-8835015.57894,5411226.99857,14205569
2480,-8835006.92385,5411229.87853,14205570
2481,-8834997.90698,5411232.75849,8392944
2482,-8835023.67855,5411234.01386,14205573
2483,-8835016.10437,5411236.3523,14205572
2484,-8835007.80884,5411239.2338,14205571
2485,-8834894.08263,5411202.85892,854487
2486,-8834896.05298,5411208.30037,854489
2487,-8834892.71896,5411192.84678,854483
2488,-8834892.67221,5411197.52978,854485
2489,-8834901.68686,5411220.30174,854493
2490,-8834899.67866,5411212.468,854491
2491,-8834906.61497,5411226.37242,11272942
2492,-8836418.3537,5411511.97303,13504645
2493,-8836409.19099,5411514.5577,13991495
2494,-8836400.22643,5411517.34236,8677097
2495,-8836395.04228,5411521.9286,8677230
2496,-8835561.82703,5411563.92948,828070
2497,-8836197.66392,5410339.52833,20140169
2498,-8836140.81306,5410400.59724,20078598
2499,-8836125.05578,5410385.74032,20078581
2500,-8836159.37113,5411151.28911,30037486
2501,-8836150.63255,5411154.28443,30037485
2502,-8836140.19746,5411157.41052,30037484
2503,-8836127.28662,5411161.05352,30037483
2504,-8836142.46392,5411176.98398,865646
2505,-8836237.75786,5411195.3575,887353
2506,-8835380.35956,5411042.80285,14074944
2507,-8835317.72008,5410988.14636,14074953
2508,-8835308.5262,5410991.40316,14074954
2509,-8835292.1589,5410980.54512,6168199
2510,-8834999.8751,5411241.5707,8392941
2511,-8834902.40153,5411227.69702,11272941
2512,-8834898.18586,5411229.01854,11272940
2513,-8836095.86002,5411487.62033,877370
2514,-8836098.14318,5411510.57763,877371
2515,-8836102.86758,5411529.91337,877373
2516,-8836188.11271,5411856.95785,855389
2517,-8836147.83509,5411193.48984,30024145
2518,-8835300.77169,5410993.82614,14074955
2519,-8835293.59158,5410996.26143,14074956
2520,-8835291.16816,5411039.5168,14194827
2521,-8836117.52836,5411828.39786,858581
2522,-8835531.67392,5411573.11585,828073
2523,-8835960.93857,5411699.59055,834499
2524,-8835947.82068,5411761.81927,834502
2525,-8836128.5501,5411186.43612,30037480
2526,-8836132.0511,5411198.21592,30037481
2527,-8836135.81258,5411210.91264,30037482
2528,-8836175.80411,5411261.88587,14173748
2529,-8836432.51354,5411610.31067,30032601
2530,-8836021.0266,5411683.16532,14258503
2531,-8836078.30493,5411839.91385,858583
2532,-8836010.39559,5411796.01932,8313141
2533,-8836008.70131,5411789.64055,14210459
2534,-8835728.98549,5410249.20787,30014009
2535,-8835664.59161,5410274.70795,30014010
2536,-8835292.82125,5411044.67201,14194828
2537,-8835294.32518,5411049.34263,14194829
2538,-8835298.34381,5411063.98832,14194832
2539,-8835295.50739,5411054.16863,14194830
2540,-8835297.00686,5411058.99925,14194831
2541,-8835305.39033,5411087.01687,14194837
2542,-8835299.85553,5411068.34049,14194833
2543,-8835301.20472,5411072.68806,14194834
2544,-8835302.55391,5411077.19715,14194835
2545,-8835304.20923,5411082.18931,14194836
2546,-8835248.00514,5410993.52923,14074892
2547,-8836323.91358,5411485.49414,14600292
2548,-8836068.48656,5411671.63107,14258504
2549,-8836011.93737,5411802.08731,8313182
2550,-8835996.27694,5411806.41983,8313183
2551,-8836030.50657,5411854.06846,14185413
2552,-8836020.59246,5411845.75109,782981
2553,-8835868.91965,5411792.59608,834506
2554,-8836422.36676,5410509.92205,14075585
2555,-8835696.95219,5411062.95912,14113619
2556,-8835238.54966,5410996.40296,14074893
2557,-8835229.09418,5410999.2767,14074894
2558,-8835258.21313,5411060.95457,14194817
2559,-8835259.70036,5411066.42517,14194818
2560,-8835261.02618,5411072.05423,14194819
2561,-8835262.50895,5411077.68637,14194820
2562,-8835264.00063,5411082.99698,14194821
2563,-8835265.4823,5411088.78913,14194822
2564,-8835256.71811,5411055.80396,14194816
2565,-8836127.96122,5411872.45256,855392
2566,-8835669.56203,5411080.48783,13974380
2567,-8835413.76988,5411090.46908,14074843
2568,-8835409.0221,5411092.14749,14074842
2569,-8835403.87914,5411094.01821,14074841
2570,-8835399.12802,5411095.89662,14074840
2571,-8835394.38693,5411097.1812,14074839
2572,-8835389.64026,5411098.86269,14074838
2573,-8836301.02629,5411545.21829,6628576
2574,-8836397.28648,5410030.07041,30031553
2575,-8836290.59677,5410752.57088,7929367
2576,-8836149.03623,5410597.88986,14245980
2577,-8835950.29531,5410964.81192,8351166
2578,-8835531.21973,5410961.87358,30008836
2579,-8835383.39747,5411250.74444,6168224
2580,-8835375.0396,5411253.3798,14016828
2581,-8835367.56004,5411256.01361,14016829
2582,-8836280.66373,5411571.34658,6628574
2583,-8836413.60369,5411860.72114,14659988
2584,-8835525.94207,5411347.2516,14187268
2585,-8835799.32716,5411751.03879,834507
2586,-8836134.71831,5410858.5631,30004200
2587,-8836111.85106,5410775.41405,30029025
2588,-8835359.64077,5411258.65051,14016830
2589,-8835378.07751,5411278.97803,6168222
2590,-8835306.73841,5411091.5229,14194838
2591,-8836234.57524,5411306.10401,14600361
2592,-8836226.38435,5411308.52708,14600360
2593,-8836217.88844,5411310.95015,8771612
2594,-8836025.7254,5411891.04748,782986
2595,-8835555.34155,5411414.87645,806553
2596,-8835838.99141,5411802.85042,834508
2597,-8835757.94303,5411025.56959,13515808
2598,-8835596.77244,5411010.53166,14012700
2599,-8835554.61686,5411013.95923,30008849
2600,-8835421.93182,5410976.48067,14074719
2601,-8835423.75635,5410978.57751,14074718
2602,-8835419.91917,5410974.38075,14074720
2603,-8835425.20573,5410980.85434,14074717
2604,-8835426.45807,5410983.68961,14074716
2605,-8835266.97398,5411094.09975,14194823
2606,-8835268.45787,5411099.7319,14194824
2607,-8835269.79593,5411104.71946,14194825
2608,-8835271.28761,5411110.03163,14194826
2609,-8834966.95236,5411090.03832,14069165
2610,-8836208.18027,5411313.67321,14600359
2611,-8836200.59385,5411316.09628,14600358
2612,-8835594.82658,5411922.70939,3337455
2613,-8835596.5331,5411927.75893,3337456
2614,-8835597.38915,5411934.65937,3337457
2615,-8835592.11261,5411940.3982,3337458
2616,-8835599.52203,5411949.93266,3337459
2617,-8835596.90268,5411957.53161,3337460
2618,-8836057.31453,5412233.32003,7642401
2619,-8835953.72173,5412707.54372,2597810
2620,-8835961.33375,5412735.70636,13975246
2621,-8835873.10193,5412669.9475,9947967
2622,-8835867.41795,5412649.58461,14620949
2623,-8835869.67551,5412655.79626,9947965
2624,-8835870.90337,5412662.62492,9947966
2625,-8835882.40267,5412682.3262,14620982
